state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,1983.29,8,0,0,1983.29,8
AR,530.6,4,0,0,530.6,4
AZ,54.5,1,0,0,54.5,1
CA,144.47,2,0,0,144.47,2
CO,1063.94,10,0,0,1063.94,10
FL,32.87,1,32.87,1,0,0
GA,598.38,4,51.75,1,546.63,3
MA,66.2,1,0,0,66.2,1
MI,648.49,8,0,0,648.49,8
MO,720.95,3,0,0,720.95,3
NC,731.3,1,0,0,731.3,1
ND,298.27,3,0,0,298.27,3
NJ,2729.65,13,210.61,2,2519.04,11
NY,1082.16,3,898.0,1,184.16,2
OH,493.0,2,0,0,493.0,2
OR,207.0,3,0,0,207.0,3
PA,1969.66,4,70.8,1,1898.86,3
SC,499.49,2,0,0,499.49,2
SD,212.69,2,0,0,212.69,2
TN,1923.33,8,0,0,1923.33,8
VA,409.63,3,0,0,409.63,3
WV,896.66,8,0,0,896.66,8
