state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,13750.0,3,0,0,13750.0,3
AR,121.9,2,121.9,2,0,0
AZ,10250.0,2,0,0,10250.0,2
CA,58796.98,19,1046.98,11,57750.0,8
CO,4619.23,8,719.23,5,3900.0,3
FL,4727.95,4,4727.95,4,0,0
GA,17139.22,12,6139.22,10,11000.0,2
IA,16000.0,5,0,0,16000.0,5
IL,81058.39,12,64558.39,8,16500.0,4
KS,2023.06,3,23.06,2,2000.0,1
KY,6921.4,4,6921.4,4,0,0
LA,1749.28,8,1749.28,8,0,0
MA,124.95,1,124.95,1,0,0
MD,20100.0,4,100.0,1,20000.0,3
MI,34837.34,20,7087.34,10,27750.0,10
MN,2665.05,12,1165.05,10,1500.0,2
MO,7856.08,4,106.08,2,7750.0,2
MS,16.84,1,16.84,1,0,0
MT,54.7,3,54.7,3,0,0
NC,93065.32,12,539.95,3,92525.37,9
NE,7896.3,9,646.3,6,7250.0,3
NJ,5179.89,6,179.89,4,5000.0,2
NM,151.19,5,151.19,5,0,0
NV,1127.19,6,1127.19,6,0,0
NY,7353.97,15,353.97,11,7000.0,4
OH,82330.74,24,330.74,8,82000.0,16
OK,1258.33,2,1258.33,2,0,0
OR,513.43,6,513.43,6,0,0
PA,27772.54,21,1672.54,14,26100.0,7
SC,50.6,2,50.6,2,0,0
SD,173.81,4,173.81,4,0,0
TN,64946.82,13,226.69,3,64720.13,10
TX,44176.0,28,4876.0,24,39300.0,4
UT,4638.58,5,4638.58,5,0,0
VA,14.17,1,14.17,1,0,0
WA,1258.49,3,1258.49,3,0,0
WI,32025.26,15,29025.26,14,3000.0,1
WY,43.36,1,43.36,1,0,0
