state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,20.0,1,20.0,1,0,0
AZ,40.0,4,40.0,4,0,0
CA,260.0,8,260.0,8,0,0
CO,20.0,1,20.0,1,0,0
DE,10.37,1,10.37,1,0,0
FL,150.0,4,150.0,4,0,0
HI,210.0,5,210.0,5,0,0
IA,100.0,2,100.0,2,0,0
IN,50.0,2,50.0,2,0,0
KY,34.56,3,34.56,3,0,0
LA,10.0,1,10.0,1,0,0
MA,10.0,1,10.0,1,0,0
MD,40.46,4,40.46,4,0,0
MI,21.83,2,21.83,2,0,0
MN,510.0,6,510.0,6,0,0
NC,50.0,2,50.0,2,0,0
ND,115.33,2,115.33,2,0,0
NJ,360.34,11,360.34,11,0,0
NM,60.0,3,60.0,3,0,0
NY,2455.33,36,2455.33,36,0,0
OH,922.1,7,922.1,7,0,0
OK,20.0,2,20.0,2,0,0
PA,745.41,22,745.41,22,0,0
SC,21.48,2,21.48,2,0,0
SD,10.0,1,10.0,1,0,0
TN,110.0,4,110.0,4,0,0
TX,630.0,21,630.0,21,0,0
VA,133.34,5,133.34,5,0,0
WI,10.0,1,10.0,1,0,0
WV,170.0,5,170.0,5,0,0
