state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,33.88,3,33.88,3,0,0
CA,11147.0,20,11147.0,20,0,0
CO,54.54,3,54.54,3,0,0
DC,181.99,3,181.99,3,0,0
FL,4165.13,23,4165.13,23,0,0
GA,7237.56,16,7237.56,16,0,0
LA,383.1,8,383.1,8,0,0
MD,304.19,2,304.19,2,0,0
MN,318.09,1,318.09,1,0,0
MO,2714.08,4,2714.08,4,0,0
NC,145.87,3,145.87,3,0,0
NJ,179.09,10,179.09,10,0,0
NM,150.99,1,150.99,1,0,0
NY,2808.37,11,2808.37,11,0,0
OH,279.75,4,279.75,4,0,0
PA,4530.62,17,4530.62,17,0,0
TN,158.4,4,158.4,4,0,0
TX,7437.09,14,7437.09,14,0,0
WA,63.33,1,63.33,1,0,0
