state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,1400.0,1,1400.0,1,0,0
AZ,13242.7,10,13242.7,10,0,0
CA,133910.29,141,106410.29,130,27500.0,11
CO,187.5,3,187.5,3,0,0
DC,289.35,6,289.35,6,0,0
FL,21740.95,33,11740.95,28,10000.0,5
GA,3149.17,4,3149.17,4,0,0
HI,454.25,9,454.25,9,0,0
IA,225.77,2,225.77,2,0,0
IL,12602.26,29,4602.26,21,8000.0,8
KY,600.0,1,600.0,1,0,0
LA,5500.0,1,0,0,5500.0,1
MA,204513.57,12,104513.57,11,100000.0,1
MD,22027.15,42,22027.15,42,0,0
MI,96.45,2,96.45,2,0,0
MN,71642.85,23,71642.85,23,0,0
MS,6509.06,5,0,0,6509.06,5
NC,6520.96,7,6520.96,7,0,0
NY,25810.16,20,20810.16,15,5000.0,5
OH,22805.0,7,12805.0,6,10000.0,1
OK,50985.01,14,985.01,13,50000.0,1
OR,4586.0,3,4586.0,3,0,0
PA,15025.38,23,15025.38,23,0,0
PR,106.43,2,106.43,2,0,0
SC,1032.22,2,1032.22,2,0,0
SD,2500.0,1,2500.0,1,0,0
TN,193.5,3,193.5,3,0,0
TX,375187.72,38,362437.72,37,12750.0,1
UT,1532.22,2,1532.22,2,0,0
VA,13176.44,7,176.44,3,13000.0,4
WA,1686.53,3,1686.53,3,0,0
WV,46732.93,17,46732.93,17,0,0
