state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,5089.43,19,5089.43,19,0,0
AR,1895.33,9,0,0,1895.33,9
AZ,5165.45,4,5165.45,4,0,0
CA,246851.47,76,231851.47,73,15000.0,3
CO,68684.59,48,68684.59,48,0,0
CT,2632.89,22,2564.86,18,68.03,4
FL,19890.69,50,19890.69,50,0,0
GA,4124.57,29,4124.57,29,0,0
IA,1526.58,12,1526.58,12,0,0
IL,2238.91,16,2238.91,16,0,0
IN,3214.42,11,3214.42,11,0,0
KY,4885.29,10,4885.29,10,0,0
LA,45547.29,4,547.29,1,45000.0,3
MA,75500.0,8,23000.0,2,52500.0,6
MD,3655.67,28,3442.02,27,213.65,1
ME,73.1,1,73.1,1,0,0
MI,10048.33,47,9098.88,36,949.45,11
MN,20289.32,16,20289.32,16,0,0
MO,1351.37,8,1351.37,8,0,0
NC,1355.36,18,1355.36,18,0,0
NJ,41556.48,88,41556.48,88,0,0
NY,14549.46,104,11855.24,69,2694.22,35
OH,15051.03,29,10551.03,28,4500.0,1
OR,964.55,8,964.55,8,0,0
PA,42399.18,140,42371.32,138,27.86,2
TN,773.77,7,773.77,7,0,0
TX,74546.37,104,74546.37,104,0,0
UT,187866.54,6,187866.54,6,0,0
VA,2629.65,15,2182.12,9,447.53,6
WI,1270.99,4,1270.99,4,0,0
