state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,1048.54,46,1048.54,46,0,0
AL,16373.63,289,16373.63,289,0,0
AR,59779.75,992,59779.75,992,0,0
AZ,222145.39,2837,219645.39,2835,2500.0,2
CA,374160.61,3313,368110.61,3305,6050.0,8
CO,195.64,10,195.64,10,0,0
CT,72720.71,1125,69720.71,1123,3000.0,2
DC,21182.08,342,19932.08,341,1250.0,1
DE,23764.38,306,23764.38,306,0,0
FL,645453.04,7576,644703.04,7575,750.0,1
GA,386980.72,4249,386480.72,4248,500.0,1
HI,39068.24,256,39068.24,256,0,0
IA,4467.37,18,117.37,9,4350.0,9
ID,6054.46,236,6054.46,236,0,0
IL,468495.06,5124,467345.06,5121,1150.0,3
IN,184471.2,3096,183371.2,3094,1100.0,2
KS,58726.71,895,58726.71,895,0,0
KY,243432.25,2872,243132.25,2871,300.0,1
LA,13983.55,303,13983.55,303,0,0
MA,163500.14,2152,158401.14,2147,5099.0,5
MD,171359.76,1526,171359.76,1526,0,0
ME,40881.39,145,40881.39,145,0,0
MI,465143.39,4467,452093.39,4444,13050.0,23
MN,69818.46,170,69818.46,170,0,0
MO,300860.55,2761,300185.55,2760,675.0,1
MS,112771.23,1273,112771.23,1273,0,0
MT,100.56,3,100.56,3,0,0
NC,388563.66,3018,364695.02,3011,23868.64,7
ND,20723.24,218,20723.24,218,0,0
NE,39032.32,784,39032.32,784,0,0
NH,22737.4,245,22737.4,245,0,0
NJ,325037.25,4092,324237.25,4091,800.0,1
NM,6990.05,140,6990.05,140,0,0
NV,119387.74,1252,119387.74,1252,0,0
NY,1240974.86,11311,1232174.86,11304,8800.0,7
OH,381727.01,4727,367894.88,4721,13832.13,6
OK,120802.32,1834,120802.32,1834,0,0
OR,70872.14,603,70772.14,602,100.0,1
PA,623356.81,7700,617481.81,7692,5875.0,8
PR,43193.67,240,33393.67,235,9800.0,5
RI,24176.93,517,24176.93,517,0,0
SC,184659.13,2380,158788.73,2377,25870.4,3
SD,19935.18,154,19935.18,154,0,0
TN,251541.43,2410,250791.43,2409,750.0,1
TX,1057962.79,10581,1056462.79,10580,1500.0,1
UT,39051.75,293,39051.75,293,0,0
VA,308335.11,3567,308335.11,3567,0,0
VT,403.91,18,403.91,18,0,0
WA,168551.4,1217,165051.4,1215,3500.0,2
WI,19229.82,74,19229.82,74,0,0
WV,96703.68,1530,96703.68,1530,0,0
WY,1750.53,26,1050.53,25,700.0,1
