state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,2100.0,1,0,0,2100.0,1
AZ,13141.74,22,13141.74,22,0,0
CA,68309.64,74,68309.64,74,0,0
FL,36.46,2,36.46,2,0,0
GA,139.74,2,139.74,2,0,0
IA,1000.0,1,0,0,1000.0,1
IN,75.22,3,75.22,3,0,0
MA,1569.31,24,1569.31,24,0,0
MD,11182.99,9,11182.99,9,0,0
MN,22.14,1,22.14,1,0,0
NC,1205.96,16,1205.96,16,0,0
NY,7809.53,12,7809.53,12,0,0
PA,10.0,1,10.0,1,0,0
TX,637.81,8,637.81,8,0,0
VA,7739.51,16,7539.51,15,200.0,1
WA,4786.17,8,4786.17,8,0,0
WI,10.01,1,10.01,1,0,0
