state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,49.5,1,49.5,1,0,0
CA,5829.19,16,5829.19,16,0,0
CO,9920.0,6,2420.0,4,7500.0,2
DC,28.35,2,28.35,2,0,0
FL,2469.09,5,2469.09,5,0,0
GA,2684.28,4,2684.28,4,0,0
IL,1961.6,4,1961.6,4,0,0
KY,108022.23,2,92.23,1,107930.0,1
MA,786.36,5,786.36,5,0,0
MD,49.5,1,49.5,1,0,0
ME,49.5,1,49.5,1,0,0
MI,2770.99,7,2770.99,7,0,0
MN,111.23,4,111.23,4,0,0
MO,136.5,2,136.5,2,0,0
NC,1156.82,5,1156.82,5,0,0
NY,3398.15,11,3398.15,11,0,0
OH,341.73,3,341.73,3,0,0
OK,278.92,3,278.92,3,0,0
OR,49.5,1,49.5,1,0,0
PA,412.09,4,412.09,4,0,0
RI,49.5,1,49.5,1,0,0
SC,1350.0,1,1350.0,1,0,0
TN,99.0,2,99.0,2,0,0
TX,1498.5,4,1498.5,4,0,0
VA,2386.65,7,2386.65,7,0,0
WA,247.5,5,247.5,5,0,0
WI,141.73,2,141.73,2,0,0
