state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,26.92,2,26.92,2,0,0
AR,91.48,5,91.48,5,0,0
AZ,35.56,2,35.56,2,0,0
CA,306.27,4,306.27,4,0,0
CO,3047.73,12,3047.73,12,0,0
CT,196.7,2,196.7,2,0,0
DC,3391.08,3,3391.08,3,0,0
DE,20014.74,2,14.74,1,20000.0,1
FL,4705.82,40,4705.82,40,0,0
GA,8561.69,25,8561.69,25,0,0
IA,105.83,3,105.83,3,0,0
IL,3071.99,54,2495.14,53,576.85,1
IN,569.32,29,569.32,29,0,0
KS,376.21,6,376.21,6,0,0
KY,672.73,13,672.73,13,0,0
LA,149.09,2,149.09,2,0,0
MA,1585.82,24,1585.82,24,0,0
MD,6932.39,12,6932.39,12,0,0
MI,1086.3,32,1086.3,32,0,0
MN,1365.19,18,1365.19,18,0,0
MO,32993.8,123,12993.8,122,20000.0,1
MS,282.29,11,282.29,11,0,0
NC,40970.08,60,40970.08,60,0,0
NE,1551.14,9,1551.14,9,0,0
NH,240.0,4,240.0,4,0,0
NJ,2024.01,47,2024.01,47,0,0
NV,11.51,1,11.51,1,0,0
NY,28295.98,97,28295.98,97,0,0
OH,6607.34,59,6607.34,59,0,0
OK,220.32,4,220.32,4,0,0
OR,12174.55,13,174.55,12,12000.0,1
PA,86215.73,68,6215.73,64,80000.0,4
RI,25.08,2,25.08,2,0,0
SC,46009.59,47,6009.59,45,40000.0,2
SD,924.77,10,924.77,10,0,0
TN,26016.15,23,6016.15,22,20000.0,1
TX,23349.01,94,23349.01,94,0,0
VA,22740.07,39,2740.07,38,20000.0,1
WA,16760.91,10,16760.91,10,0,0
WI,2072.97,34,2072.97,34,0,0
