state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,5921.53,25,5921.53,25,0,0
AL,2802.09,30,2777.89,29,24.2,1
AR,3863.75,60,3863.75,60,0,0
AZ,39239.7,245,21561.98,237,17677.72,8
CA,107463.35,228,62112.35,211,45351.0,17
CO,1068.05,7,1068.05,7,0,0
CT,7214.58,33,1214.58,31,6000.0,2
DC,24538.57,45,20550.57,44,3988.0,1
DE,3107.09,29,3107.09,29,0,0
FL,219140.14,501,187565.14,494,31575.0,7
GA,79852.29,240,51606.69,236,28245.6,4
HI,1613.34,7,1613.34,7,0,0
ID,1572.49,18,1572.49,18,0,0
IL,73239.44,348,70228.44,347,3011.0,1
IN,14955.33,141,14955.33,141,0,0
KS,11668.58,111,11668.58,111,0,0
KY,80836.07,373,80836.07,373,0,0
LA,967.25,11,967.25,11,0,0
MA,117225.94,160,113365.94,158,3860.0,2
MD,58229.75,153,55729.75,152,2500.0,1
ME,2844.96,13,2844.96,13,0,0
MI,80247.63,320,71361.99,316,8885.64,4
MN,22832.64,58,22603.64,57,229.0,1
MO,93460.75,253,85991.48,248,7469.27,5
MS,20486.14,110,16485.14,106,4001.0,4
NC,108396.55,294,106703.55,292,1693.0,2
ND,11.59,1,11.59,1,0,0
NE,1816.19,42,1816.19,42,0,0
NH,601.63,14,601.63,14,0,0
NJ,48768.99,233,38649.99,228,10119.0,5
NM,1441.26,12,1441.26,12,0,0
NV,32110.9,90,28056.06,88,4054.84,2
NY,170690.09,447,148643.54,438,22046.55,9
OH,83666.2,270,72921.2,263,10745.0,7
OK,14366.11,65,6608.61,63,7757.5,2
OR,25469.03,61,10506.66,59,14962.37,2
PA,125079.18,471,100102.08,460,24977.1,11
RI,10166.16,12,1856.16,9,8310.0,3
SC,35839.14,166,35839.14,166,0,0
SD,1256.49,3,1256.49,3,0,0
TN,83229.8,178,70531.08,175,12698.72,3
TX,398302.78,915,385239.75,909,13063.03,6
UT,26918.06,38,21918.06,37,5000.0,1
VA,80411.89,304,74129.89,302,6282.0,2
VT,12.69,1,12.69,1,0,0
WA,21098.34,101,15116.34,100,5982.0,1
WI,7284.16,14,1294.68,11,5989.48,3
WV,6724.46,90,6724.46,90,0,0
WY,144.98,4,144.98,4,0,0
