state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,399.01,21,399.01,21,0,0
AZ,101.87,6,101.87,6,0,0
CA,4799.37,117,2019.37,116,2780.0,1
CO,400.0,1,0,0,400.0,1
CT,80.0,1,80.0,1,0,0
DC,11000.0,1,0,0,11000.0,1
FL,2237.68,85,2237.68,85,0,0
GA,211.19,14,211.19,14,0,0
HI,24.09,2,24.09,2,0,0
ID,33.58,3,33.58,3,0,0
IL,3643.92,13,1143.92,12,2500.0,1
KY,165.82,12,165.82,12,0,0
MA,640.0,4,640.0,4,0,0
MD,37.3,2,37.3,2,0,0
MI,1124.83,17,724.83,16,400.0,1
MN,43.93,3,43.93,3,0,0
MO,1513.6,37,513.6,36,1000.0,1
MS,34.77,2,34.77,2,0,0
NE,17.3,1,17.3,1,0,0
NH,2457.0,1,0,0,2457.0,1
NJ,687.72,42,687.72,42,0,0
NM,23.95,2,23.95,2,0,0
NV,60.04,4,60.04,4,0,0
NY,12403.38,9,10112.38,8,2291.0,1
OH,540.33,22,290.33,21,250.0,1
OK,7643.39,28,7643.39,28,0,0
OR,464.25,26,464.25,26,0,0
PA,3036.7,99,3036.7,99,0,0
PR,17.28,1,17.28,1,0,0
SD,11.63,1,11.63,1,0,0
TN,708.45,14,708.45,14,0,0
TX,15135.4,85,12624.4,84,2511.0,1
UT,93.23,6,93.23,6,0,0
VA,175.06,10,175.06,10,0,0
WA,1000.0,1,0,0,1000.0,1
WI,14.82,1,14.82,1,0,0
WV,48.56,3,48.56,3,0,0
WY,12.03,1,12.03,1,0,0
