state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AE,160.78,6,160.78,6,0,0
AK,1258.92,46,1258.92,46,0,0
AL,14768.36,356,14768.36,356,0,0
AP,42.29,3,42.29,3,0,0
AR,25739.77,862,25739.77,862,0,0
AZ,121099.5,1743,118599.5,1742,2500.0,1
CA,748834.4,9879,748834.4,9879,0,0
CO,254243.92,164,22922.17,156,231321.75,8
CT,260936.04,2222,258436.04,2221,2500.0,1
DC,29060.67,268,29060.67,268,0,0
DE,43558.15,343,43558.15,343,0,0
FL,544603.76,6781,544603.76,6781,0,0
GA,166748.92,2960,166748.92,2960,0,0
GU,133.62,7,133.62,7,0,0
HI,15899.28,250,15899.28,250,0,0
IA,94241.38,864,94241.38,864,0,0
ID,8942.81,133,8942.81,133,0,0
IL,355788.52,5017,354288.52,5016,1500.0,1
IN,99068.08,1912,99068.08,1912,0,0
KS,28195.54,825,28195.54,825,0,0
KY,90852.73,1727,90852.73,1727,0,0
LA,12872.93,339,12872.93,339,0,0
MA,526598.25,3214,526598.25,3214,0,0
MD,219567.64,1325,219267.64,1324,300.0,1
ME,1990.68,114,1990.68,114,0,0
MI,248418.94,4744,245018.94,4741,3400.0,3
MN,154876.91,333,146976.91,327,7900.0,6
MO,138630.59,2681,136130.59,2680,2500.0,1
MS,116682.39,1172,115182.39,1171,1500.0,1
MT,10234.77,255,10234.77,255,0,0
NC,191013.08,2977,191013.08,2977,0,0
ND,9208.29,157,9208.29,157,0,0
NE,102280.75,665,102280.75,665,0,0
NH,23986.35,195,23986.35,195,0,0
NJ,395900.19,3440,393400.19,3438,2500.0,2
NM,3531.53,117,3531.53,117,0,0
NV,43363.51,755,43363.51,755,0,0
NY,684217.28,9826,683367.28,9825,850.0,1
OH,267502.13,4398,266452.13,4396,1050.0,2
OK,70968.04,1687,70968.04,1687,0,0
OR,32859.95,602,32859.95,602,0,0
PA,512538.69,7900,509738.69,7895,2800.0,5
PR,2132.2,73,2132.2,73,0,0
RI,27590.5,609,27590.5,609,0,0
SC,94041.53,1873,93041.53,1872,1000.0,1
SD,3547.1,234,3047.1,233,500.0,1
TN,164811.26,2972,164811.26,2972,0,0
TX,540137.07,7140,536637.07,7139,3500.0,1
UT,5245.77,273,5245.77,273,0,0
VA,145828.09,3264,145828.09,3264,0,0
VT,2902.59,26,2902.59,26,0,0
WA,63716.0,1326,63716.0,1326,0,0
WI,7775.68,208,7775.68,208,0,0
WV,56504.89,1330,56504.89,1330,0,0
WY,911.17,56,911.17,56,0,0
