state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,6859.72,79,6859.72,79,0,0
AL,200.44,12,200.44,12,0,0
AR,10276.88,553,10276.88,553,0,0
AZ,152445.92,1359,146445.92,1357,6000.0,2
CA,357443.29,2028,280843.29,2004,76600.0,24
CO,3396.01,11,471.01,8,2925.0,3
CT,8720.14,255,8720.14,255,0,0
DC,70612.43,190,63112.43,188,7500.0,2
DE,213.59,15,213.59,15,0,0
FL,660623.79,5683,654373.79,5673,6250.0,10
GA,160170.05,2619,154670.05,2616,5500.0,3
HI,25515.2,237,25515.2,237,0,0
IA,1763.71,5,13.71,1,1750.0,4
ID,667.82,32,667.82,32,0,0
IL,62784.29,1091,55284.29,1085,7500.0,6
IN,78902.0,790,78217.0,785,685.0,5
KS,27697.63,567,26197.63,565,1500.0,2
KY,73709.94,1242,71909.94,1239,1800.0,3
LA,9620.05,104,7120.05,103,2500.0,1
MA,269684.76,1449,254389.76,1443,15295.0,6
MD,77560.3,651,77210.3,650,350.0,1
ME,1000.56,50,1000.56,50,0,0
MI,399488.38,2300,205831.58,2293,193656.8,7
MN,50466.67,106,49466.67,104,1000.0,2
MO,117365.04,1002,115265.04,999,2100.0,3
MS,36299.52,834,36299.52,834,0,0
MT,17663.29,178,17663.29,178,0,0
NC,227135.41,2362,224285.41,2360,2850.0,2
ND,6651.75,73,6651.75,73,0,0
NE,29959.76,326,29659.76,325,300.0,1
NH,15158.95,151,15158.95,151,0,0
NJ,222376.04,2475,163751.04,2468,58625.0,7
NM,17100.27,116,17100.27,116,0,0
NV,20568.25,391,20568.25,391,0,0
NY,938050.07,7548,834800.07,7541,103250.0,7
OH,331001.48,2688,325451.48,2680,5550.0,8
OK,26641.19,181,26641.19,181,0,0
OR,33579.84,363,32579.84,362,1000.0,1
PA,430581.55,5110,420631.55,5096,9950.0,14
PR,20964.81,219,20964.81,219,0,0
RI,47900.46,188,45900.46,186,2000.0,2
SC,88962.21,1618,88212.21,1617,750.0,1
SD,25008.02,138,24258.02,136,750.0,2
TN,135379.15,1603,135379.15,1603,0,0
TX,659210.75,4886,470310.75,4878,188900.0,8
UT,3846.43,24,3096.43,23,750.0,1
VA,108788.89,2134,107413.89,2132,1375.0,2
WA,170104.83,986,160104.83,979,10000.0,7
WI,6000.75,42,4200.75,41,1800.0,1
WV,81617.52,831,81167.52,830,450.0,1
WY,843.1,3,43.1,2,800.0,1
