state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AZ,8330.62,2,8330.62,2,0,0
CA,6953.52,24,6953.52,24,0,0
DC,25756.41,21,25756.41,21,0,0
FL,7267.51,16,6267.51,15,1000.0,1
GA,6497.05,21,6497.05,21,0,0
IL,3653.08,12,3653.08,12,0,0
IN,913.27,3,913.27,3,0,0
NC,2000.0,3,2000.0,3,0,0
NJ,1300.0,1,1300.0,1,0,0
NV,1500.0,1,1500.0,1,0,0
NY,6050.51,18,6050.51,18,0,0
PA,5491.28,8,5491.28,8,0,0
SC,4662.94,6,4662.94,6,0,0
TX,36647.33,33,36647.33,33,0,0
WA,57.0,1,57.0,1,0,0
