state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,19.6,1,19.6,1,0,0
AZ,800.0,1,800.0,1,0,0
CA,59.12,3,59.12,3,0,0
CO,2040.7,18,2040.7,18,0,0
DE,26.0,1,26.0,1,0,0
FL,3252.59,34,3252.59,34,0,0
GA,5834.34,6,5834.34,6,0,0
IL,5833.8,69,5833.8,69,0,0
IN,37.41,3,37.41,3,0,0
KS,1040.38,13,1040.38,13,0,0
KY,135.58,6,135.58,6,0,0
LA,11.03,1,11.03,1,0,0
MA,207.89,2,207.89,2,0,0
MI,500.0,1,500.0,1,0,0
MN,750.0,1,750.0,1,0,0
MO,13398.48,50,13398.48,50,0,0
MS,288.82,9,288.82,9,0,0
NE,2500.0,5,2500.0,5,0,0
NH,704.8,8,704.8,8,0,0
NJ,1224.99,4,1224.99,4,0,0
NV,1500.0,2,1500.0,2,0,0
NY,11429.44,25,11429.44,25,0,0
OH,6125.93,5,6125.93,5,0,0
OK,25.68,2,25.68,2,0,0
OR,140.51,8,140.51,8,0,0
PA,1024.55,10,1024.55,10,0,0
TN,288.45,10,288.45,10,0,0
TX,1467.87,19,1467.87,19,0,0
UT,125.92,1,125.92,1,0,0
VA,2076.84,4,2076.84,4,0,0
WA,75.13,3,75.13,3,0,0
