state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,254.53,3,254.53,3,0,0
AL,24268.27,128,23755.27,126,513.0,2
AR,7124.42,53,7124.42,53,0,0
AZ,68405.4,76,4427.56,59,63977.84,17
CA,129526.67,993,88896.58,932,40630.09,61
CO,25484.37,98,25415.69,97,68.68,1
CT,16970.84,70,11543.09,51,5427.75,19
DC,31564.25,40,31564.25,40,0,0
DE,80.6,3,80.6,3,0,0
FL,212574.3,806,200389.09,789,12185.21,17
GA,71560.31,365,41286.45,364,30273.86,1
HI,4178.41,41,3979.81,38,198.6,3
IA,18512.47,141,17647.47,138,865.0,3
ID,1667.62,33,1667.62,33,0,0
IL,59275.58,522,55369.24,512,3906.34,10
IN,5853.38,118,5853.38,118,0,0
KS,5525.64,102,5525.64,102,0,0
KY,14862.81,125,14862.81,125,0,0
LA,4301.35,56,4012.94,54,288.41,2
MA,58443.11,183,51606.13,178,6836.98,5
MD,70193.13,189,62879.74,156,7313.39,33
ME,3400.42,41,3400.42,41,0,0
MI,50467.41,436,49139.07,432,1328.34,4
MN,19716.26,105,18841.26,103,875.0,2
MO,130005.27,381,128482.27,378,1523.0,3
MS,20635.16,174,20502.76,172,132.4,2
MT,92.21,5,92.21,5,0,0
NC,245830.39,331,43390.77,312,202439.62,19
ND,3606.9,28,3606.9,28,0,0
NE,5124.16,81,5124.16,81,0,0
NH,1475.08,26,1445.08,25,30.0,1
NJ,63315.77,541,60199.17,527,3116.6,14
NM,275.3,11,275.3,11,0,0
NV,8020.49,127,7884.86,126,135.63,1
NY,397109.23,1338,308651.94,1261,88457.29,77
OH,277278.46,442,275705.4,431,1573.06,11
OK,15493.69,221,13493.69,219,2000.0,2
OR,99481.79,271,98712.79,266,769.0,5
PA,102876.78,691,78448.62,597,24428.16,94
PR,512.22,4,512.22,4,0,0
RI,33878.62,41,3878.62,40,30000.0,1
SC,90517.72,189,90502.72,188,15.0,1
SD,4805.57,28,4805.57,28,0,0
TN,72661.75,446,70991.07,440,1670.68,6
TX,216605.25,1300,203376.48,1288,13228.77,12
UT,15874.06,81,15874.06,81,0,0
VA,51915.55,312,51747.77,310,167.78,2
WA,125572.5,292,73447.83,286,52124.67,6
WI,25749.38,66,25749.38,66,0,0
WV,1476.63,17,583.63,12,893.0,5
WY,432.47,7,432.47,7,0,0
