state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,193.15,11,193.15,11,0,0
AL,10014.72,107,1714.72,92,8300.0,15
AR,8889.63,273,8390.63,272,499.0,1
AZ,27584.82,451,20084.82,448,7500.0,3
CA,231729.31,3004,197729.31,2991,34000.0,13
CO,1372.73,11,122.73,9,1250.0,2
CT,21470.36,492,19970.36,491,1500.0,1
DC,8335.27,20,335.27,17,8000.0,3
DE,293.48,8,293.48,8,0,0
FL,73443.88,1850,73443.88,1850,0,0
GA,25439.78,1023,21439.78,1021,4000.0,2
HI,3673.24,38,3673.24,38,0,0
IA,12427.83,261,4477.83,252,7950.0,9
ID,521.16,27,521.16,27,0,0
IL,29547.81,1175,28047.81,1174,1500.0,1
IN,9154.04,515,9154.04,515,0,0
KS,8094.02,459,8094.02,459,0,0
KY,13265.47,412,13265.47,412,0,0
LA,7679.84,158,5179.84,157,2500.0,1
MA,29735.08,488,28235.08,487,1500.0,1
MD,20714.44,376,20714.44,376,0,0
ME,794.26,26,794.26,26,0,0
MI,68741.56,1923,67241.56,1921,1500.0,2
MN,774.72,41,774.72,41,0,0
MO,25404.41,881,22404.41,879,3000.0,2
MS,10554.35,533,9054.35,532,1500.0,1
MT,832.97,3,82.97,2,750.0,1
NC,57334.11,838,57334.11,838,0,0
ND,1578.76,83,1578.76,83,0,0
NE,3881.03,175,3881.03,175,0,0
NH,1956.71,36,1206.71,35,750.0,1
NJ,39344.53,696,38094.53,694,1250.0,2
NM,1000.13,28,1000.13,28,0,0
NV,14182.13,180,12682.13,179,1500.0,1
NY,188838.15,2356,187138.15,2354,1700.0,2
OH,50837.86,902,50237.86,901,600.0,1
OK,22279.3,648,22279.3,648,0,0
OR,20487.56,180,19737.56,179,750.0,1
PA,129507.14,1893,126607.14,1889,2900.0,4
PR,14.33,1,14.33,1,0,0
RI,13662.78,116,13162.78,115,500.0,1
SC,12484.25,611,12084.25,610,400.0,1
SD,766.85,31,766.85,31,0,0
TN,39815.9,991,37815.9,990,2000.0,1
TX,218496.18,3293,202696.18,3281,15800.0,12
UT,4406.21,69,1406.21,68,3000.0,1
VA,13644.56,551,13644.56,551,0,0
VT,12.29,1,12.29,1,0,0
WA,19078.72,201,16278.72,199,2800.0,2
WI,628.56,24,628.56,24,0,0
WV,4893.62,157,3918.62,156,975.0,1
WY,1034.63,9,234.63,8,800.0,1
