state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AK,3009.66,35,3009.66,35,0,0
AL,348.88,22,348.88,22,0,0
AR,14286.55,192,12786.55,191,1500.0,1
AZ,232310.73,1255,229810.73,1253,2500.0,2
CA,51095.0,227,21669.0,218,29426.0,9
CO,695.1,15,695.1,15,0,0
CT,96093.61,354,75093.61,347,21000.0,7
DC,357798.69,64,11298.69,54,346500.0,10
DE,2917.25,57,2917.25,57,0,0
FL,328007.09,2628,326632.09,2627,1375.0,1
GA,120570.94,759,118070.94,757,2500.0,2
HI,3695.54,17,3695.54,17,0,0
IA,23640.26,112,23640.26,112,0,0
ID,1088.93,7,1088.93,7,0,0
IL,251427.42,893,239927.42,891,11500.0,2
IN,139095.73,353,139095.73,353,0,0
KS,23.37,1,23.37,1,0,0
KY,38192.19,330,37192.19,328,1000.0,2
LA,16677.26,121,16677.26,121,0,0
MA,251283.69,555,222947.69,550,28336.0,5
MD,95968.24,395,95968.24,395,0,0
ME,4496.83,30,4496.83,30,0,0
MI,120400.12,851,115400.12,849,5000.0,2
MN,81388.31,301,81388.31,301,0,0
MO,74129.89,588,74129.89,588,0,0
MS,33742.12,222,32242.12,219,1500.0,3
NC,259489.02,962,257989.02,961,1500.0,1
ND,4169.97,43,4169.97,43,0,0
NE,33100.44,142,30600.44,141,2500.0,1
NH,2980.39,17,2980.39,17,0,0
NJ,125981.82,1005,125481.82,1004,500.0,1
NM,5239.44,46,5239.44,46,0,0
NV,18614.06,164,18614.06,164,0,0
NY,499499.69,2633,485574.69,2627,13925.0,6
OH,150383.6,1053,129383.6,1048,21000.0,5
OK,49250.74,493,49250.74,493,0,0
OR,8168.0,172,8168.0,172,0,0
PA,345459.2,1605,331357.4,1598,14101.8,7
PR,3020.06,5,3020.06,5,0,0
RI,914.65,9,914.65,9,0,0
SC,70452.75,469,70452.75,469,0,0
SD,8996.69,55,8996.69,55,0,0
TN,107384.74,440,107384.74,440,0,0
TX,425874.84,2701,425874.84,2701,0,0
UT,21220.1,109,18720.1,107,2500.0,2
VA,122867.5,847,122867.5,847,0,0
WA,43108.5,219,43108.5,219,0,0
WI,4702.03,16,4702.03,16,0,0
WV,13889.79,131,13889.79,131,0,0
WY,24.73,2,24.73,2,0,0
