state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,69.12,3,69.12,3,0,0
AZ,60488.02,66,60488.02,66,0,0
CA,446279.47,205,354077.43,196,92202.04,9
CO,115.76,7,115.76,7,0,0
CT,1155.84,20,1155.84,20,0,0
FL,1748.22,6,498.22,5,1250.0,1
GA,1596.64,15,1596.64,15,0,0
HI,28.56,2,28.56,2,0,0
IA,148.09,1,148.09,1,0,0
IL,461.93,14,461.93,14,0,0
IN,203.21,5,203.21,5,0,0
KS,2000.0,2,0,0,2000.0,2
KY,149.97,9,149.97,9,0,0
LA,1000.0,1,1000.0,1,0,0
MA,306136.09,17,1136.09,16,305000.0,1
MD,1001.06,24,1001.06,24,0,0
MN,500.0,1,0,0,500.0,1
MO,574.1,4,74.1,3,500.0,1
NC,105.43,2,105.43,2,0,0
ND,148.09,1,148.09,1,0,0
NE,15.96,1,15.96,1,0,0
NJ,1046.18,3,296.18,2,750.0,1
NV,60.67,1,60.67,1,0,0
NY,735.17,16,735.17,16,0,0
OH,98654.97,17,160.82,2,98494.15,15
OK,450.0,1,0,0,450.0,1
PA,1985.43,8,475.43,5,1510.0,3
SC,369.84,4,369.84,4,0,0
TN,472.48,12,197.48,11,275.0,1
TX,6135.64,10,935.64,6,5200.0,4
UT,1500.0,1,0,0,1500.0,1
VA,358.78,8,358.78,8,0,0
WA,1964.73,13,564.73,11,1400.0,2
WI,16963.14,10,272.19,9,16690.95,1
