state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,885.36,2,885.36,2,0,0
CA,2306.0,3,2306.0,3,0,0
CO,2660.98,3,2660.98,3,0,0
FL,4336.75,3,4336.75,3,0,0
GA,778.74,1,778.74,1,0,0
IL,1340.64,2,1340.64,2,0,0
KS,3831.53,2,3831.53,2,0,0
KY,1767.66,1,1767.66,1,0,0
MI,230.15,1,230.15,1,0,0
MT,1345.54,1,1345.54,1,0,0
NC,1928.14,1,1928.14,1,0,0
ND,3173.42,2,3173.42,2,0,0
NH,517.18,1,517.18,1,0,0
NJ,5146.2,2,5146.2,2,0,0
NM,1034.42,1,1034.42,1,0,0
NY,2413.59,1,2413.59,1,0,0
OH,2333.3,3,2333.3,3,0,0
OK,2296.11,3,2296.11,3,0,0
PA,938.68,1,938.68,1,0,0
SD,993.16,1,993.16,1,0,0
TN,5074.28,6,5074.28,6,0,0
TX,8249.35,7,8249.35,7,0,0
UT,104.95,1,104.95,1,0,0
WA,460.3,2,460.3,2,0,0
WV,1564.6,1,1564.6,1,0,0
