state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AR,25.0,1,25.0,1,0,0
AZ,1300.0,52,1300.0,52,0,0
CA,2325.0,93,2325.0,93,0,0
FL,250.0,10,250.0,10,0,0
GA,25.0,1,25.0,1,0,0
IL,50.0,2,50.0,2,0,0
IN,25.0,1,25.0,1,0,0
MD,150.0,6,150.0,6,0,0
ME,250.0,10,250.0,10,0,0
MI,25.0,1,25.0,1,0,0
MN,475.0,19,475.0,19,0,0
NC,100.0,4,100.0,4,0,0
ND,775.0,31,775.0,31,0,0
NH,125.0,5,125.0,5,0,0
NM,100.0,4,100.0,4,0,0
NY,25.0,1,25.0,1,0,0
OK,550.0,22,550.0,22,0,0
OR,225.0,9,225.0,9,0,0
TX,325.0,13,325.0,13,0,0
WA,825.0,33,825.0,33,0,0
WV,50.0,2,50.0,2,0,0
WY,150.0,6,150.0,6,0,0
