state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,98.29,3,98.29,3,0,0
AR,44.63,1,44.63,1,0,0
AZ,317.66,5,317.66,5,0,0
CA,48.74,3,48.74,3,0,0
CO,752.44,4,752.44,4,0,0
CT,34.64,2,34.64,2,0,0
DE,158.5,3,158.5,3,0,0
FL,332.57,6,332.57,6,0,0
GA,817.7,5,817.7,5,0,0
IA,281.96,11,281.96,11,0,0
IL,11815.35,48,11815.35,48,0,0
IN,102.89,3,102.89,3,0,0
KY,379.04,9,379.04,9,0,0
LA,23.43,1,23.43,1,0,0
MA,9431.08,5,9431.08,5,0,0
MD,12018.33,14,12018.33,14,0,0
MI,2174.43,14,2174.43,14,0,0
MN,443.63,7,443.63,7,0,0
MO,3633.47,20,3633.47,20,0,0
MS,58.66,2,58.66,2,0,0
MT,40.66,1,40.66,1,0,0
NC,163.79,3,163.79,3,0,0
NE,339.2,14,339.2,14,0,0
NJ,3460.75,15,3460.75,15,0,0
NM,20.15,1,20.15,1,0,0
NV,125.48,2,125.48,2,0,0
NY,3392.86,43,3392.86,43,0,0
OH,522.07,11,522.07,11,0,0
OK,324.46,7,324.46,7,0,0
OR,165.28,3,165.28,3,0,0
PA,13650.45,29,13650.45,29,0,0
SC,54.08,4,54.08,4,0,0
SD,19.64,1,19.64,1,0,0
TN,24.0,2,24.0,2,0,0
TX,5144.8,49,5144.8,49,0,0
VA,423.93,8,423.93,8,0,0
VT,260.8,5,260.8,5,0,0
WA,142.34,2,142.34,2,0,0
WI,2392.85,8,2392.85,8,0,0
WV,51.59,1,51.59,1,0,0
