state,dollars,payments,physican_dollars,physican_payments,hospital_dollars,hospital_payments
AL,77.37,5,77.37,5,0,0
AR,476.14,21,476.14,21,0,0
AZ,1521.73,28,1521.73,28,0,0
CA,34032.02,77,7662.06,73,26369.96,4
CO,7102.93,10,7102.93,10,0,0
CT,963.79,16,213.79,15,750.0,1
DC,150.98,5,150.98,5,0,0
DE,33095.04,29,33095.04,29,0,0
FL,19185.46,147,17685.46,146,1500.0,1
GA,82.18,5,82.18,5,0,0
HI,261.79,10,261.79,10,0,0
IA,236.26,11,236.26,11,0,0
ID,44.51,3,44.51,3,0,0
IL,515.77,27,515.77,27,0,0
IN,2843.55,97,2843.55,97,0,0
KS,274.32,7,274.32,7,0,0
KY,787.23,42,787.23,42,0,0
LA,871.56,23,871.56,23,0,0
MA,5098.39,33,3105.75,31,1992.64,2
MD,31209.29,78,31209.29,78,0,0
ME,67.54,3,67.54,3,0,0
MI,3544.87,185,3544.87,185,0,0
MN,7649.73,21,7649.73,21,0,0
MO,972.51,34,972.51,34,0,0
MS,1334.76,58,1334.76,58,0,0
MT,40.92,3,40.92,3,0,0
NC,11267.32,93,11267.32,93,0,0
ND,173.45,12,173.45,12,0,0
NE,278.43,22,278.43,22,0,0
NH,184.38,12,184.38,12,0,0
NJ,3609.91,133,3609.91,133,0,0
NM,195.2,8,195.2,8,0,0
NV,485.77,30,485.77,30,0,0
NY,14901.84,49,14901.84,49,0,0
OH,39750.96,124,39750.96,124,0,0
OK,21771.75,64,21771.75,64,0,0
OR,6251.61,36,6251.61,36,0,0
PA,128886.34,201,23886.34,198,105000.0,3
PR,1378.07,2,1378.07,2,0,0
RI,144.81,10,144.81,10,0,0
SC,8136.91,86,8136.91,86,0,0
SD,198.93,12,198.93,12,0,0
TN,6450.96,52,6450.96,52,0,0
TX,15333.55,394,15333.55,394,0,0
UT,1994.87,5,194.87,4,1800.0,1
VA,236.53,8,236.53,8,0,0
VI,36.76,2,36.76,2,0,0
VT,95.58,4,95.58,4,0,0
WA,3464.81,28,3464.81,28,0,0
WI,356.0,21,356.0,21,0,0
WV,336.8,19,336.8,19,0,0
